1744,New Amsterdam,2 a 5 jogadores 
1745,Rory's Story Cubes,1 a 10 jogadores 
1746,World of Warcraft Trading Card Game,2 jogadores 
1747,Marvel Heroes,2 a 4 jogadores 
1748,Rory's Story Cubes: Fantasia,1 a 12 jogadores 
1749,Raids,2 a 4 jogadores 
1750,Mystery of the Abbey,3 a 6 jogadores 
1751,Star Munchkin,3 a 6 jogadores 
1752,Ligretto,2 a 4 jogadores 
1753,Exit: O Museu Misterioso,1 a 4 jogadores 
1754,Castle Panic,1 a 6 jogadores 
1755,Escape Room: Board Game,3 a 5 jogadores 
1756,Ca$h 'n Gun$,4 a 6 jogadores 
1757,Yggdrasil,1 a 6 jogadores 
1758,ZÈRTZ,2 jogadores 
1759,Wildlands,2 a 4 jogadores 
1760,Colt Super Express,3 a 7 jogadores 
1761,Speed Colors,2 a 5 jogadores 
1762,Lords of Vegas,2 a 4 jogadores 
1763,Reef Encounter,2 a 4 jogadores 
1764,Manual 3D&T (3ª Edição) - Revisado Ampliado e Turbinado,2 a 10 jogadores 
1765,Dança dos Ovos,2 a 4 jogadores 
1766,Histórias Sinistras: Crimes Reais,2 a 15 jogadores 
1767,Segundón,2 a 6 jogadores 
1768,Martians: A Story of Civilization,1 a 4 jogadores 
1769,Room 25 Ultimate,1 a 8 jogadores 
1770,Toledo,2 a 4 jogadores 
1771,Diamonds,2 a 6 jogadores 
1772,War Batalhas Mitológicas,3 a 4 jogadores 
1773,Hab & Gut,3 a 5 jogadores 
1774,Monster Slaughter,2 a 5 jogadores 
1775,Dragonwood,2 a 4 jogadores 
1776,Drakon (third edition),2 a 6 jogadores 
1777,Spot it! Party,2 a 8 jogadores 
1778,The World of Smog: Rise of Moloch,2 a 5 jogadores 
1779,Amigos de Merda,3 a 21 jogadores 
1780,Homesteaders,2 a 4 jogadores 
1781,Exodus: Proxima Centauri,2 a 6 jogadores 
1782,The Adventurers: The Pyramid of Horus,2 a 6 jogadores 
1783,Tanto Cuore,2 a 4 jogadores 
1784,Modern Art Card Game,2 a 5 jogadores 
1785,Automobiles,2 a 5 jogadores 
1786,Cavum,2 a 4 jogadores 
1787,Legendary Encounters: A Predator Deck Building Game,1 a 5 jogadores 
1788,Exit: Morte no Expresso do Oriente,1 a 6 jogadores 
1789,Tem-Purr-A,3 a 10 jogadores 
1790,War Chest,2 a 4 jogadores 
1791,Dungeon Drop,1 a 4 jogadores 
1792,Dungeon Twister: The Card Game,2 jogadores 
1793,WAR: Edição Especial,3 a 6 jogadores 
1794,Axis & Allies: Pacific 1940 (2nd Edition),2 a 4 jogadores 
1795,Timeline: Historical Events,2 a 8 jogadores 
1796,Hamsterrolle,2 a 4 jogadores 
1797,Odin's Ravens,2 jogadores 
1798,Alea Iacta Est,2 a 5 jogadores 
1799,Isla Dorada,3 a 6 jogadores 
1800,Dwar7s Spring,2 a 4 jogadores 
1801,Wendake,1 a 4 jogadores 
1802,Histórias Sinistras: Cinema,2 a 15 jogadores 
1803,Round House,2 a 5 jogadores 
1804,Bang! The Dice Game: The Walking Dead,3 a 8 jogadores 
1805,GOSU 2: Tactics,2 a 4 jogadores 
1806,Unlock! The Formula,1 a 6 jogadores 
1807,Sail to India,3 a 4 jogadores 
1808,Stick 'Em,3 a 8 jogadores 
1809,The Palace of Mad King Ludwig,2 a 4 jogadores 
1810,Neanderthal,1 a 3 jogadores 
1811,The River,2 a 4 jogadores 
1812,Dice Settlers,2 a 4 jogadores 
1813,Ações Exame,3 a 7 jogadores 
1814,Shear Panic,2 a 4 jogadores 
1815,Province,2 jogadores 
1816,Lovecraft Letter,2 a 6 jogadores 
1817,Perfil 5,2 a 6 jogadores 
1818,Cranium: Edição Família,4 a 99 jogadores 
1819,Masques,2 a 4 jogadores 
1820,Ground Floor,2 a 6 jogadores 
1821,Legendary: Villains – A Marvel Deck Building Game,1 a 5 jogadores 
1822,Contária,3 a 5 jogadores 
1823,Whoosh: Bounty Hunters,2 a 8 jogadores 
1824,Pharaon,1 a 5 jogadores 
1825,Mangrovia,2 a 5 jogadores 
1826,Shards of Infinity,2 a 4 jogadores 
1827,Abracada… que?,2 a 5 jogadores 
1828,Joking Hazard,3 a 10 jogadores 
1829,Contatos Cósmicos,2 a 6 jogadores 
1830,Saco de Ossos Verde e Roxo,2 jogadores 
1831,Lençóis,2 a 6 jogadores 
1832,Seeland,2 a 4 jogadores 
1833,Chakra,2 a 4 jogadores 
1834,1775: Rebellion,2 a 4 jogadores 
1835,Mahjong,4 jogadores 
1836,Alasca,2 a 4 jogadores 
1837,Pandemic: Contagion,2 a 5 jogadores 
1838,Ride the Rails,3 a 5 jogadores 
1839,Eclipse: Second Dawn for the Galaxy,2 a 6 jogadores 
1840,The Scepter of Zavandor,2 a 6 jogadores 
1841,Diamonds Club,2 a 4 jogadores 
1842,Wrath of Dragons,2 a 6 jogadores 
1843,Rune Age,1 a 4 jogadores 
1844,Medici: The Card Game,2 a 6 jogadores 
1845,Pokémon O Mestre dos Treinadores,2 a 6 jogadores 
1846,Zumbi no meu Bolso,1 jogadores 
1847,Legions of Steel,2 a 5 jogadores 
1848,Munchkin,3 a 6 jogadores 
1849,BATTALIA: The Creation,2 a 4 jogadores 
1850,Petrichor,1 a 4 jogadores 
1851,Cocoricó Cocorocó!,2 a 4 jogadores 
1852,Dominó Mexicano ,1 a 8 jogadores 
1853,Duelo: Kung-Fu,2 a 4 jogadores 
1854,Colonial: Europe's Empires Overseas,2 a 6 jogadores 
1855,Ekö,2 a 4 jogadores 
1856,Joraku,3 a 4 jogadores 
1857,Staff,2 a 4 jogadores 
1858,Formula Dé,2 a 10 jogadores 
1859,Covert,2 a 4 jogadores 
1860,Lost Cities: The Board Game,2 a 4 jogadores 
1861,Push,2 a 6 jogadores 
1862,Coffee Traders,2 a 5 jogadores 
1863,Origin,2 a 4 jogadores 
1864,Copenhagen,2 a 4 jogadores 
1865,Fat Food,3 a 6 jogadores 
1866,Assyria,2 a 4 jogadores 
1867,Tang Garden,1 a 4 jogadores 
1868,Terramara,2 a 4 jogadores 
1869,XenoShyft: Onslaught,1 a 4 jogadores 
1870,Florenza,2 a 5 jogadores 
1871,Prosperity,2 a 4 jogadores 
1872,OddVille,2 a 4 jogadores 
1873,Dungeons & Dragons Dice Masters: Battle for Faerûn,2 jogadores 
1874,Can-Can: Edição Especial,2 a 10 jogadores 
1875,Cartagena (I),2 a 5 jogadores 
1876,Top Secret,2 a 7 jogadores 
1877,Combate,2 jogadores 
1878,Carson City: The Card Game,1 a 6 jogadores 
1879,Rex: Final Days of an Empire,3 a 6 jogadores 
1880,Zombie Tsunami,3 a 6 jogadores 
1881,Pioneer Days,2 a 4 jogadores 
1882,Caça aos Monstros,1 a 5 jogadores 
1883,Caiu Perdeu,1 a 8 jogadores 
1884,O Jogo da Enciclopédia,2 a 6 jogadores 
1885,Vye: The Card Game of Capture and Control,2 a 5 jogadores 
1886,Eleições,3 a 4 jogadores 
1887,Grog Island,2 a 4 jogadores 
1888,Canvas,1 a 5 jogadores 
1889,New Bedford,2 a 4 jogadores 
1890,A Game of Thrones (first edition),3 a 5 jogadores 
1891,Neuland,2 a 4 jogadores 
1892,Deusastrados,2 a 4 jogadores 
1893,Metrocity,2 a 4 jogadores 
1894,Quero-Quero,2 a 4 jogadores 
1895,Pastiche,2 a 4 jogadores 
1896,Super Dungeon Explore,2 a 6 jogadores 
1897,Alhambra: The Dice Game,2 a 6 jogadores 
1898,Call to Adventure,1 a 4 jogadores 
1899,Quest Edição Família,2 a 6 jogadores 
1900,The Island of El Dorado,2 a 4 jogadores 
1901,Supremacia - O Jogo das Superpotências,3 a 6 jogadores 
1902,Alta Velocidade,2 a 4 jogadores 
1903,Seikatsu,1 a 4 jogadores 
1904,Noah,2 a 5 jogadores 
1905,Unlock!: Escape Adventures,2 a 6 jogadores 
1906,Wall Street App,2 a 4 jogadores 
1907,Cadwallon: City of Thieves,2 a 4 jogadores 
1908,Cosmic Encounter Duel,2 jogadores 
1909,Tempus,3 a 5 jogadores 
1910,Progress: Evolution of Technology,1 a 5 jogadores 
1911,6 nimmt! 25 Jahre,2 a 10 jogadores 
1912,Batman: Gotham City Strategy Game,2 a 4 jogadores 
1913,Porto,1 a 4 jogadores 
1914,Ouro de Tolo,3 a 6 jogadores 
1915,Perfil 4,2 a 6 jogadores 
1916,Infiltration,2 a 6 jogadores 
1917,World Monuments,2 a 4 jogadores 
1918,Exit: O Tesouro Afundado,1 a 6 jogadores 
1919,Yunnan,2 a 5 jogadores 
1920,Catan: O Jogo de Cartas,2 a 4 jogadores 
1921,X-Men: Insurreição Mutante,1 a 6 jogadores 
1922,878: Vikings – Invasions of England,2 a 4 jogadores 
1923,Tiny Epic Defenders (Second Edition),1 a 4 jogadores 
1924,Cyber Squad,1 a 5 jogadores 
1925,Jambo,2 jogadores 
1926,Axis & Allies - Revised Edition,2 a 5 jogadores 
1927,DungeonQuest (third edition),1 a 4 jogadores 
1928,Spirits of the Forest,1 a 4 jogadores 
1929,Hail Hydra,5 a 8 jogadores 
1930,Java,2 a 4 jogadores 
1931,O Hobbit: o Jogo de Tabuleiro,2 a 5 jogadores 
1932,Lifeboat,4 a 6 jogadores 
1933,Operação F.A.U.S.T.,3 a 8 jogadores 
1934,Adventure Land,2 a 4 jogadores 
1935,Lobisomem por uma noite,3 a 7 jogadores 
1936,Futuropia,1 a 4 jogadores 
1937,Planetarium,1 a 4 jogadores 
1938,Histórias Sinistras: Mistério,2 a 15 jogadores 
1939,A Column of Fire,2 a 4 jogadores 
1940,Famiglia,2 jogadores 
1941,Level 7 [Escape],1 a 4 jogadores 
1942,Boi Bebum,3 a 5 jogadores 
1943,Terra,2 a 6 jogadores 
1944,Samurai Spirit,1 a 7 jogadores 
1945,ExoPlanets,2 a 4 jogadores 
1946,Interceptor,4 jogadores 
1947,Merkator,1 a 4 jogadores 
1948,Betrayal Legacy,3 a 5 jogadores 
1949,Cockpit,2 a 6 jogadores 
1950,Castellion,1 a 2 jogadores 
1951,Madame Ching,2 a 4 jogadores 
1952,Dimension,1 a 4 jogadores 
1953,Unlock! Squeek & Sausage,1 a 6 jogadores 
1954,Balloon Cup,2 jogadores 
1955,Atol,1 a 99 jogadores 
1956,Ziriguidum,2 a 6 jogadores 
1957,Via Magica,2 a 6 jogadores 
1958,Sylvion,1 a 2 jogadores 
1959,Quem Vai?,2 a 99 jogadores 
1960,The Pillars of the Earth: Builders Duel,2 jogadores 
1961,Dream On!,2 a 8 jogadores 
1962,Archaeology: The Card Game,2 a 4 jogadores 
1963,Las Vegas Quiz,3 a 6 jogadores 
1964,Minerva,1 a 4 jogadores 
1965,Compounded,2 a 5 jogadores 
1966,Tiny Epic Mechs,2 a 4 jogadores 
1967,Aladdin's Dragons (I),3 a 5 jogadores 
1968,Monty Python Fluxx,2 a 6 jogadores 
1969,P.I.,2 a 5 jogadores 
1970,Carga Máxima,2 a 6 jogadores 
1971,Sapotagem,3 a 6 jogadores 
1972,Pixel Tactics,2 jogadores 
1973,Arctic Scavengers: Base Game+HQ+Recon,1 a 5 jogadores 
1974,Call of Cthulhu: The Card Game,2 jogadores 
1975,Eketorp,3 a 6 jogadores 
1976,Space Cadets,3 a 6 jogadores 
1977,Roll For It!,2 a 4 jogadores 
1978,Solenia,1 a 4 jogadores 
1979,Olympos,2 a 5 jogadores 
1980,GIPF,2 jogadores 
1981,The King's Guild,2 a 5 jogadores 
1982,Imhotep: The Duel,2 jogadores 
1983,Werewolf,8 a 24 jogadores 
1984,Vienna,3 a 5 jogadores 
1985,Kobayakawa,3 a 6 jogadores 
1986,Epic Spell Wars of the Battle Wizards: Duel at Mt. Skullzfyre,2 a 6 jogadores 
1987,Ticket to Ride: The Card Game,2 a 4 jogadores 
1988,Warhammer: Diskwars,2 a 4 jogadores 
1989,The Ancient World,2 a 4 jogadores 
1990,Ultimate Werewolf: Ultimate Edition,5 a 68 jogadores 
1991,Sator Arepo Tenet Opera Rotas,2 a 4 jogadores 
1992,Broom Service: The Card Game,3 a 6 jogadores 
1993,EXIT: O Castelo Proibido,1 a 6 jogadores 
1994,The Binding of Isaac: Four Souls,2 a 4 jogadores 
1995,Tiny Epic Defenders,1 a 4 jogadores 
1996,Kronia,2 a 5 jogadores 
1997,Imaginarium,2 a 5 jogadores 
1998,Timeline Challenge ,2 a 10 jogadores 
1999,Praetor,2 a 5 jogadores 
2000,Core Worlds,2 a 5 jogadores 
2001,The Faceless,2 a 4 jogadores 
2002,Histórias Assustadoras,2 a 12 jogadores 
2003,Sapiens,2 a 4 jogadores 
2004,Chariot Race,2 a 6 jogadores 
2005,Catan o Duelo,2 jogadores 
2006,Strained Kingdoms: Strifull - The Card Game,2 a 4 jogadores 
2007,Sub Terra,1 a 6 jogadores 
2008,Dou Shou Qi (Luta na Selva),2 jogadores 
2009,Snowblind: Race for the Pole,1 a 4 jogadores 
2010,Silk,2 a 4 jogadores 
2011,Dynasties: Heirate & Herrsche,3 a 5 jogadores 
2012,Sun Tzu,2 jogadores 
2013,O Gângster de Retrocity,2 a 4 jogadores 
2014,Pentago,2 jogadores 
2015,Perfil 2,2 a 7 jogadores 
2016,Dungeon!,1 a 8 jogadores 
2017,BattleCON: War of Indines,2 a 4 jogadores 
2018,Desafino,4 a 12 jogadores 
2019,Trambahn,2 jogadores 
2020,Sopa de Bichos,2 a 6 jogadores 
2021,Portal of Heroes (Die Portale von Molthar),2 a 5 jogadores 
2022,Oware,2 jogadores 
2023,Ys,2 a 4 jogadores 
2024,Elementar: Última Chamada,1 a 8 jogadores 
2025,Klondike Rush,2 a 5 jogadores 
2026,The Hobbit: The Defeat of Smaug,2 a 6 jogadores 
2027,The Walking Dead: The Board Game,1 a 6 jogadores 
2028,Take it Easy!,1 a 8 jogadores 
2029,Dokmus,2 a 4 jogadores 
2030,Cidade Dorme,7 a 50 jogadores 
2031,Sudokan - Flip Draw & Fight,1 a 5 jogadores 
2032,Belratti,3 a 7 jogadores 
2033,Saint Malo,2 a 5 jogadores 
2034,Lifeboats,3 a 6 jogadores 
2035,Nefertiti,3 a 4 jogadores 
2036,Campaign Manager 2008,2 jogadores 
2037,Expedition: Northwest Passage,2 a 4 jogadores 
2038,Maharaja,1 a 4 jogadores 
2039,Time of Soccer,1 a 4 jogadores 
2040,Steam Works,2 a 5 jogadores 
2041,Get Bit!,2 a 6 jogadores 
2042,Paperback,2 a 5 jogadores 
2043,Time of Crisis,2 a 4 jogadores 
2044,Key Flow,2 a 6 jogadores 
2045,Chocolate Factory,1 a 5 jogadores 
2046,Covarde - O Jogo,2 a 99 jogadores 
2047,VivaJava: The Coffee Game: The Dice Game,2 a 4 jogadores 
2048,Loopin' Louie,2 a 4 jogadores 
2049,1856: Railroading in Upper Canada from 1856,3 a 6 jogadores 
2050,Patchwork Doodle,1 a 6 jogadores 
2051,King Me!,3 a 6 jogadores 
2052,CapCom Street Fighter Deck-Building Game,2 a 5 jogadores 
2053,Love Letter: The Hobbit – The Battle of the Five Armies,2 a 4 jogadores 
2054,Ave Roma,2 a 5 jogadores 
2055,My First Stone Age (Stone Age Junior),2 a 4 jogadores 
2056,Paris Connection,3 a 6 jogadores 
2057,Bloodborne: The Board Game,1 a 4 jogadores 
2058,Axis & Allies: Pacific 1940 (1st Edition),2 a 6 jogadores 
2059,Bifrost: The Viking Party Game,2 a 10 jogadores 
2060,Ad Astra,3 a 5 jogadores 
2061,Fjords,2 jogadores 
2062,Oggin - Rota do Tesouro,1 a 8 jogadores 
2063,Color Addict,2 a 6 jogadores 
2064,Herbaceous,1 a 4 jogadores 
2065,Roads & Boats,1 a 4 jogadores 
2066,Elementar: A Tumba do Arqueólogo,1 a 8 jogadores 
2067,13 Ghosts,2 a 4 jogadores 
2068,Mamma Mia!,2 a 5 jogadores 
2069,Sobrevivência na Amazônia,2 a 4 jogadores 
2070,Ludus,1 a 4 jogadores 
2071,EXIT: A Estação Polar,1 a 6 jogadores 
2072,Antike Duellum,2 jogadores 
2073,Emboscada,3 jogadores 
2074,The Cave,2 a 5 jogadores 
2075,Inkognito,3 a 4 jogadores 
2076,Dragon's Hoard,2 a 4 jogadores 
2077,Saboteur: The Duel,1 a 2 jogadores 
2078,Rat-a-Tat Cat,2 a 6 jogadores 
2079,Québec,2 a 5 jogadores 
2080,Tiny Epic Zombies Deluxe Edition,1 a 5 jogadores 
2081,Histrio,2 a 5 jogadores 
2082,Red Outpost,1 a 4 jogadores 
2083,King Chocolate,2 a 5 jogadores 
2084,A Fake Artist Goes to New York,5 a 10 jogadores 
2085,Risk: Star Wars Edition,2 a 4 jogadores 
2086,Dungeon Twister,2 jogadores 
2087,Mint Delivery,2 a 5 jogadores 
2088,The Valley of Alchemists,2 a 4 jogadores 
2089,Dairyman,2 a 4 jogadores 
2090,Bears vs Babies,2 a 5 jogadores 
2091,Deadwood,2 a 5 jogadores 
2092,Sea of Clouds,2 a 4 jogadores 
2093,Poker de Bichos Real,2 a 6 jogadores 
2094,Tiny Epic Pirates,1 a 4 jogadores 
2095,Codenames: Disney,2 a 99 jogadores 
2096,Risk 2210 A.D.,2 a 5 jogadores 
2097,Adoradores de Cthulhu,6 a 18 jogadores 
2098,American Rails,3 a 5 jogadores 
2099,Papà Paolo,2 a 4 jogadores 
2100,Cold War: CIA vs KGB,2 jogadores 
2101,Coldwater Crown,1 a 4 jogadores 
2102,Tá na Mala! (Primeira Edição),2 jogadores 
2103,RISK: StarCraft Collector's Edition,2 a 6 jogadores 
2104,Samara,2 a 5 jogadores 
2105,Small Star Empires,2 a 4 jogadores 
2106,Tavarua,1 a 6 jogadores 
2107,Vegas Showdown,3 a 5 jogadores 
2108,Mercado,2 a 4 jogadores 
2109,Unlock! The Island of Doctor Goorse,2 a 6 jogadores 
2110,Q.E.,3 a 5 jogadores 
2111,Colony,1 a 4 jogadores 
2112,Mesozooic,2 a 6 jogadores 
2113,Secrets,4 a 8 jogadores 
2114,Resident Evil Deck Building Game,1 a 4 jogadores 
2115,Catan Card Game,2 jogadores 
2116,Archon: Glory & Machination,2 a 4 jogadores 
2117,Narabi,3 a 5 jogadores 
2118,Blokus Trigon,2 a 4 jogadores 
2119,Khet 2.0,2 jogadores 
2120,Alien vs Predator: The Hunt Begins,1 a 3 jogadores 
2121,Forbidden Sky,2 a 5 jogadores 
2122,Le Fantôme de l’Opéra,2 jogadores 
2123,Red November,1 a 8 jogadores 
2124,Titan Race,2 a 6 jogadores 
2125,Animals on Board,2 a 4 jogadores 
2126,Fast Food Fear!,3 a 6 jogadores 
2127,Oceanos,2 a 6 jogadores 
2128,Hostage Negotiator,1 jogadores 
2129,Hammer of the Scots,2 jogadores 
2130,Attika,2 a 4 jogadores 
2131,Sushi Roll,2 a 5 jogadores 
2132,Stratego (Revised Edition),2 jogadores 
2133,UNDO: Sangue na Sarjeta,2 a 6 jogadores 
2134,Volta ao Mundo,2 a 6 jogadores 
2135,RoboTroc,2 a 4 jogadores 
2136,Eminent Domain: Microcosm,2 jogadores 
2137,Advanced Squad Leader: Starter Kit #1,2 jogadores 
2138,Doctor Who: Time of the Daleks,2 a 4 jogadores 
2139,Combo Color,2 a 4 jogadores 
2140,Bomb Squad,2 a 6 jogadores 
2141,Quest Volume 1,2 a 6 jogadores 
2142,Oasis,3 a 5 jogadores 
2143,City of Spies: Estoril 1942,2 a 4 jogadores 
2144,Fábrica dos Sonhos,2 a 4 jogadores 
2145,The Secret of Monte Cristo,2 a 4 jogadores 
2146,Warehouse 51,3 a 5 jogadores 
2147,My Little Scythe,1 a 6 jogadores 
2148,Asgard,2 a 4 jogadores 
2149,The Adventurers: The Temple of Chac,2 a 6 jogadores 
2150,Planes,2 a 4 jogadores 
2151,Iwari,2 a 5 jogadores 
2152,Mykerinos,2 a 4 jogadores 
2153,Karts,2 a 6 jogadores 
2154,Battle Cry,2 jogadores 
2155,Trans Europa,2 a 6 jogadores 
2156,Roll For It! Deluxe Edition,2 a 8 jogadores 
2157,Mars Attacks: The Dice Game,3 a 6 jogadores 
2158,Haggis,2 a 3 jogadores 
2159,Guns & Steel,2 a 4 jogadores 
2160,Five Points: Gangs of New York,3 a 5 jogadores 
2161,Titania,2 a 4 jogadores 
2162,Sleuth,3 a 7 jogadores 
2163,Municipium,2 a 4 jogadores 
2164,Trick of the Rails,3 a 5 jogadores 
2165,Agents of SMERSH,1 a 4 jogadores 
2166,Risk: Game of Thrones,2 a 7 jogadores 
2167,1st & Goal,2 a 4 jogadores 
2168,Warrior Knights,2 a 6 jogadores 
2169,A Song of Ice & Fire: Jogo de Miniaturas - Stark vs Lannister Jogo Base,2 jogadores 
2170,War: O jogo da estratégia,3 a 6 jogadores 
2171,Pergamon,2 a 4 jogadores 
2172,Avanti,3 a 5 jogadores 
2173,Perfil 3,2 a 7 jogadores 
2174,Looterz,2 a 6 jogadores 
2175,Aton,2 jogadores 
2176,City Tycoon,2 a 5 jogadores 
2177,Gauntlet of Fools,2 a 6 jogadores 
2178,Hermagor,2 a 5 jogadores 
2179,O Grande Chefão,3 a 6 jogadores 
2180,Run, Fight
2181,Black Stories Junior: Histórias Enigmáticas,2 a 6 jogadores 
2182,Inca Empire,3 a 4 jogadores 
2183,Sewer Pirats,2 a 5 jogadores 
2184,Factory Funner,1 a 5 jogadores 
2185,Unusual Suspects,3 a 16 jogadores 
2186,Pi mal Pflaumen,3 a 5 jogadores 
2187,Shazam (segunda edição),2 a 4 jogadores 
2188,First Train to Nuremberg,2 a 4 jogadores 
2189,Warfighter: The Tactical Special Forces Card Game,1 a 6 jogadores 
2190,Hora de Aventura Caça-Vilões,1 a 6 jogadores 
2191,Katamino,1 a 2 jogadores 
2192,Cable Car,2 a 6 jogadores 
2193,Nautilion,1 a 2 jogadores 
2194,Age of Civilization,1 a 4 jogadores 
2195,Enchanted Cubes,2 jogadores 
2196,Garden Dice,2 a 4 jogadores 
2197,Rise to Power,2 a 6 jogadores 
2198,011,3 a 6 jogadores 
2199,Rivals for Catan,2 jogadores 
2200,Deckscape Roubo em Veneza,1 a 6 jogadores 
2201,Dune,2 a 6 jogadores 
2202,Monopoly: Game of Thrones,2 a 6 jogadores 
2203,Colonia,3 a 6 jogadores 
2204,Ave Cesar,4 a 7 jogadores 
2205,Sudokiller,2 jogadores 
2206,Tumblin-Dice,1 a 4 jogadores 
2207,Hell,3 a 8 jogadores 
2208,Magic: The Gathering – Arena of the Planeswalkers,2 a 4 jogadores 
2209,12 Realms,1 a 6 jogadores 
2210,Groo: The Game,2 a 4 jogadores 
2211,Psychomachia,2 a 4 jogadores 
2212,Anachronism,2 a 4 jogadores 
2213,Sem Censura,3 a 10 jogadores 
2214,Formula E,3 a 6 jogadores 
2215,X-Men: Mutant Revolution,2 a 4 jogadores 
2216,Mundus Novus,2 a 6 jogadores 
2217,Cartel,2 a 4 jogadores 
2218,Clans,2 a 4 jogadores 
2219,History of the World (I),3 a 6 jogadores 
2220,Apotheca,2 a 4 jogadores 
2221,Citrus,2 a 5 jogadores 
2222,Contra o Tempo,2 a 99 jogadores 
2223,Mississippi Queen (First Edition),3 a 5 jogadores 
2224,Indigo,2 a 4 jogadores 
2225,Alien Artifacts,2 a 5 jogadores 
2226,Valley of the Kings,2 a 4 jogadores 
2227,Galactic Emperor,3 a 6 jogadores 
2228,Tower of Babel,3 a 5 jogadores 
2229,Draco Magi,2 jogadores 
2230,Smash Up,2 a 4 jogadores 
2231,Card Goblins,2 a 5 jogadores 
2232,Australia,2 a 5 jogadores 
2233,Lost Legends,3 a 5 jogadores 
2234,Royal Palace,2 a 4 jogadores 
2235,Escalation!,2 a 6 jogadores 
2236,Soccero (second edition),2 jogadores 
2237,Star Wars: Império Vs. Rebelião,2 jogadores 
2238,Jetpack Lhama,2 a 8 jogadores 
2239,Opera,2 a 4 jogadores 
2240,Martinique,2 jogadores 
2241,Ultra-Tiny Epic Kingdoms,1 a 5 jogadores 
2242,Element,2 a 4 jogadores 
2243,Treasure Hunter,2 a 6 jogadores 
2244,Ticket to Ride: First Journey (U.S.),2 a 4 jogadores 
2245,Small Islands,1 a 4 jogadores 
2246,Welcome to the Dungeon,2 a 4 jogadores 
2247,Gaïa,2 a 5 jogadores 
2248,Blokus Duo,2 jogadores 
2249,Phase 10,2 a 6 jogadores 
2250,Hamburgum,2 a 5 jogadores 
2251,War Edição 25 Anos Luxo,3 a 6 jogadores 
2252,Ventura,2 a 4 jogadores 
2253,Livingstone,2 a 5 jogadores 
2254,Fortuna,2 a 4 jogadores 
2255,Axis & Allies - Classic Edition,2 a 5 jogadores 
2256,Queops (Pylos),2 jogadores 
2257,Karekare,2 a 4 jogadores 
2258,Escape from Colditz,2 a 6 jogadores 
2259,Manual 3D&T (3ª Edição),2 a 10 jogadores 
2260,Lucky Numbers,2 a 4 jogadores 
2261,Sylla,2 a 4 jogadores 
2262,Fire & Axe: A Viking Saga,3 a 5 jogadores 
2263,Hotel Samoa,3 a 6 jogadores 
2264,New Dawn,2 a 4 jogadores 
2265,Milestones,2 a 4 jogadores 
2266,Antarctica,2 a 4 jogadores 
2267,Ultimate Werewolf,7 a 30 jogadores 
2268,Eruption,2 a 6 jogadores 
2269,Star Fluxx,2 a 6 jogadores 
2270,Quest Volume 2,2 a 6 jogadores 
2271,WAR: Império Romano,3 a 4 jogadores 
2272,Sobek,2 a 4 jogadores 
2273,Relic,2 a 4 jogadores 
2274,Moongha Invaders: Mad Scientists and Atomic Monsters Attack the Earth!,3 a 4 jogadores 
2275,New York Slice,2 a 6 jogadores 
2276,Cat Lady,2 a 4 jogadores 
2277,Veneno,3 a 6 jogadores 
2278,Cloud 9,3 a 6 jogadores 
2279,...and then we held hands.,2 jogadores 
2280,Cilada,1 a 2 jogadores 
2281,The Golden City,3 a 4 jogadores 
2282,Talento,3 a 6 jogadores 
2283,Château Roquefort,2 a 4 jogadores 
2284,Sola Fide: The Reformation,2 jogadores 
2285,Status,2 a 6 jogadores 
2286,Sky Traders,2 a 5 jogadores 
2287,Lost Legacy: The Starship,2 a 4 jogadores 
2288,Cutthroat Caverns,3 a 6 jogadores 
2289,As Estrelas se Alinham,2 a 4 jogadores 
2290,Steel Driver,3 a 6 jogadores 
2291,Intrigue,3 a 5 jogadores 
2292,Bus: 20th Anniversary Edition,3 a 5 jogadores 
2293,Detetive,3 a 8 jogadores 
2294,Bloco Louco,1 a 4 jogadores 
2295,Cubist,2 a 4 jogadores 
2296,Unlock! The Nautilus' Traps,1 a 6 jogadores 
2297,Air Land & Sea,2 jogadores 
2298,Anima: Shadow of Omega Revised Edition,2 a 5 jogadores 
2299,Dobble 1, 2
2300,Arcana,2 a 4 jogadores 
2301,Paper Tales,2 a 5 jogadores 
2302,A Torre Encantada,2 a 4 jogadores 
2303,Xiang Qi,2 jogadores 
2304,Karmaka,2 a 4 jogadores 
2305,Primordial Soup,3 a 4 jogadores 
2306,Favor of the Pharaoh,2 a 4 jogadores 
2307,Focus,2 a 8 jogadores 
2308,Centauri Saga,1 a 4 jogadores 
2309,Nyet!,3 a 5 jogadores 
2310,Bootleggers,3 a 6 jogadores 
2311,Roma,2 jogadores 
2312,Straw,2 a 6 jogadores 
2313,Máfia Submundo,4 a 9 jogadores 
2314,Blink,2 a 3 jogadores 
2315,1944: Race to the Rhine,1 a 3 jogadores 
2316,Pictureka!,2 a 7 jogadores 
2317,Azzelij 2ª edição,2 a 4 jogadores 
2318,Asante,2 jogadores 
2319,Zueira Never Ends,2 a 4 jogadores 
2320,Veggie Garden,2 a 4 jogadores 
2321,Mare Nostrum,3 a 5 jogadores 
2322,To Court the King,2 a 5 jogadores 
2323,Habitats,2 a 5 jogadores 
2324,Dominó,2 a 4 jogadores 
2325,20th Century,3 a 5 jogadores 
2326,Corto,2 a 4 jogadores 
2327,Starfarers of Catan,3 a 4 jogadores 
